epsilon,accuracy,ssim
0.001,80.0,0.9999665260352737
0.0025,48.0,0.9997908319115526
0.005,26.0,0.9991640082292816
0.0075,18.0,0.99812150477435
0.01,14.0,0.9966666114233226
0.05,17.0,0.9246158060536311
0.1,20.0,0.7648469484781202
0.5,8.0,0.16245974746596364
1,13.0,0.052832839965729995
