epsilon,accuracy,ssim
0.001,56.0,0.999965327200625
0.0025,26.0,0.9997833462720773
0.005,10.0,0.9991341054271345
0.0075,9.0,0.9980543446675249
0.01,9.0,0.9965475350413551
0.05,6.0,0.9216091595214442
0.1,5.0,0.7548755488112887
0.5,7.0,0.14590965746351112
1,3.0,0.04561666934519578
