epsilon,accuracy,ssim
0.004,100.0,0.9997939545420346
0.005,93.93939393939394,0.9994368411642219
0.006,96.96969696969697,0.9994888500850768
0.007,93.93939393939394,0.9990603847798317
0.01,90.9090909090909,0.9996011172512932
0.02,81.81818181818181,0.9951322649677569
0.03,72.72727272727273,0.9838534561298642
0.5,0.0,0.19597727990711244
1,0.0,0.19190125850536444
