epsilon,accuracy,ssim
0.0002,0.98999995,0.9999975015285957
0.0004,0.9799999,0.9999901358817507
0.0008,0.89,0.9999624604705593
0.0016,0.82,0.9998744907601609
0.0032,0.56,0.9996203815576503
0.0064,0.27,0.9992393767546531
0.0128,0.030000007,0.9990593916735367
0.0256,0.0,0.9990593916735367
0.0512,0.0,0.9990593916735367
0.1024,0.0,0.9990593916735367
