epsilon,accuracy,ssim
0.0002,0.98999995,0.9999974610798239
0.0004,0.96000004,0.999989845798704
0.0008,0.91999996,0.9999604695866873
0.0016,0.8,0.9998757643477688
0.0032,0.53000003,0.9996599072937915
0.0064,0.17,0.9993888630222735
0.0128,0.020000005,0.9992910030910735
0.0256,0.0,0.9992910030910735
0.0512,0.0,0.9992910030910735
0.1024,0.0,0.9992910030910735
