epsilon,accuracy,ssim
0.004,96.96969696969697,0.9997744067951705
0.005,87.87878787878788,0.9995693050092191
0.006,90.9090909090909,0.9997256893937888
0.007,90.9090909090909,0.9993022399766723
0.01,87.87878787878788,0.9988475518583128
0.02,75.75757575757575,0.9962053692476074
0.03,57.57575757575758,0.9929130793379598
0.5,0.0,0.23676677348585234
1,0.0,0.07175512624469041
