epsilon,accuracy,ssim
0.0002,0.9,0.9999986526045493
0.0004,0.85,0.9999950138961056
0.0008,0.76000005,0.999983661188697
0.0016,0.54999995,0.9999565071145577
0.0032,0.28,0.9998960256256254
0.0064,0.08000001,0.9998360878400216
0.0128,0.010000003,0.9998338043190541
0.0256,0.0,0.9998338043190541
0.0512,0.0,0.9998338043190541
0.1024,0.0,0.9998338043190541
