epsilon,accuracy,ssim
0.001,61.0,0.9999672913580723
0.0025,36.0,0.9997956161134303
0.005,14.0,0.9991831349819623
0.0075,9.0,0.9981644841554275
0.01,7.0,0.9967429110659503
0.05,10.0,0.9269402772382549
0.1,11.0,0.7726077228086614
0.5,9.0,0.16920346860662291
1,5.0,0.05559526968449143
