epsilon,accuracy,ssim
0.0002,0.91999996,0.9999987334058975
0.0004,0.8,0.9999952801670764
0.0008,0.65,0.9999853829326822
0.0016,0.32,0.9999683145428488
0.0032,0.09000001,0.9999665010465936
0.0064,0.0,0.9999665010465936
0.0128,0.0,0.9999665010465936
0.0256,0.0,0.9999665010465936
0.0512,0.0,0.9999665010465936
0.1024,0.0,0.9999665010465936
