epoch,loss,accuracy
1,2.50756901540574,0.1245
2,0.2848906981622338,0.894
3,0.22991443026787156,0.9172
4,0.2312658334471238,0.9158
5,0.22187646177069398,0.9209
6,0.1964364391366008,0.9295
7,0.19611774761063658,0.9289
8,0.19998480004679625,0.9272
9,0.19570773752157095,0.9317
10,0.21219423232944148,0.9267
