epoch,loss,accuracy
0,19.773703058813787,0.0
1,0.20905813978166338,0.9359
2,0.224206348513342,0.9397
3,0.2309702311636536,0.9433
4,0.27487362273835286,0.9428
5,0.2880425613942989,0.9454
6,0.308577139016573,0.9443
7,0.30555939381670766,0.947
8,0.31607185137883764,0.9476
9,0.32574719551114284,0.948
10,0.33139259405552773,0.9483
