epoch,loss,accuracy
0,11.325671147389016,0.0005
1,0.2992478060969122,0.8989
2,0.32291513852253084,0.906
3,0.26934644825471815,0.9193
4,0.2796834117027035,0.9229
5,0.3087561904292577,0.9218
6,0.313242782595431,0.925
7,0.32144531303909935,0.9275
8,0.3311256539301982,0.9271
9,0.33692266673419125,0.9268
10,0.34842864701607423,0.9268
