epoch,loss,accuracy
1,12.487478474902499,0.0
2,0.24358667739352602,0.917
3,0.26182709489563466,0.9158
4,0.2186651256433718,0.9276
5,0.2541167874387495,0.9194
6,0.2770097352279599,0.9202
7,0.244492184465668,0.9338
8,0.307219863768406,0.9266
9,0.33330229767093994,0.9236
10,0.2927781197088207,0.9324
