epoch,loss,accuracy
1,2.4312441060497503,0.1186
2,0.343220405992429,0.88
3,0.2900582466060948,0.8977
4,0.2558769833320265,0.9125
5,0.27196618330896283,0.9095
6,0.2426021389283572,0.9202
7,0.25768796366396224,0.9169
8,0.29685079156877886,0.9146
9,0.26327436868172543,0.9239
10,0.30800730967597595,0.9149
