epoch,loss,accuracy
1,16.15177054314097,0.0083
2,1.6098273802714742,0.5537
3,1.1683774100747077,0.667
4,1.0862584694935258,0.693
5,1.1132008197960581,0.7018
6,1.0392588483300178,0.7176
7,1.1095498515542146,0.7241
8,1.1388911874430954,0.7249
9,1.184504321426343,0.7306
10,1.2585106902061753,0.7336
